관측소명:완도
위도:34.315556
경도:126.759722
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2021-01-01 04:22:00	47	9.60	32.80	-	-	-	-	1.9	북서	314	0.8	1026.3	-	
2021-01-01 04:23:00	47	9.60	32.80	-	-	-	-	2.0	서	281	0.8	1026.1	-	
2021-01-01 04:24:00	47	9.60	32.80	-	-	-	-	1.7	서	269	0.7	1026.1	-	
2021-01-01 04:25:00	46	9.60	32.80	-	-	-	-	2.0	서북서	295	0.7	1026.1	-	
2021-01-01 04:26:00	46	9.60	32.80	-	-	-	-	2.0	북서	304	0.6	1026.1	-	
2021-01-01 04:27:00	46	9.60	32.80	-	-	-	-	2.5	북서	312	0.6	1026.3	-	
2021-01-01 04:28:00	46	9.60	32.80	-	-	-	-	2.7	서북서	298	0.6	1026.3	-	
2021-01-01 04:29:00	46	9.60	32.80	-	-	-	-	1.7	서북서	302	0.6	1026.3	-	
2021-01-01 04:30:00	45	9.60	32.80	-	-	-	-	2.3	북북서	327	0.8	1026.1	-	
2021-01-01 04:31:00	44	9.60	32.80	-	-	-	-	2.0	북서	308	0.8	1026.1	-	
2021-01-01 04:32:00	43	9.60	32.80	-	-	-	-	1.8	북서	306	0.8	1026.1	-	
2021-01-01 04:33:00	43	9.60	32.80	-	-	-	-	1.7	서북서	294	0.8	1026.1	-	
2021-01-01 04:34:00	43	9.60	32.80	-	-	-	-	2.0	북서	320	0.8	1026.1	-	
2021-01-01 04:35:00	42	9.60	32.80	-	-	-	-	1.7	서남서	255	0.7	1026.3	-	
2021-01-01 04:36:00	42	9.60	32.80	-	-	-	-	2.1	서	265	0.6	1026.3	-	
2021-01-01 04:37:00	42	9.60	32.80	-	-	-	-	1.6	서북서	282	0.5	1026.3	-	
2021-01-01 04:38:00	42	9.60	32.80	-	-	-	-	2.0	서	275	0.5	1026.3	-	
2021-01-01 04:39:00	42	9.60	32.80	-	-	-	-	2.1	서	271	0.4	1026.3	-	
2021-01-01 04:40:00	40	9.60	32.80	-	-	-	-	1.5	서	264	0.3	1026.3	-	
2021-01-01 04:41:00	40	9.60	32.80	-	-	-	-	1.1	서	261	0.3	1026.3	-	
2021-01-01 04:42:00	40	9.60	32.80	-	-	-	-	1.1	서	261	0.3	1026.3	-	
2021-01-01 04:43:00	40	9.60	32.80	-	-	-	-	1.4	서	277	0.3	1026.3	-	
2021-01-01 04:44:00	39	9.60	32.80	-	-	-	-	1.3	서북서	296	0.4	1026.3	-	
2021-01-01 04:45:00	37	9.60	32.80	-	-	-	-	1.3	서	275	0.4	1026.3	-	
2021-01-01 04:46:00	37	9.60	32.80	-	-	-	-	1.7	북서	312	0.4	1026.3	-	
2021-01-01 04:47:00	37	9.60	32.80	-	-	-	-	2.1	북서	313	0.4	1026.1	-	
2021-01-01 04:48:00	37	9.60	32.80	-	-	-	-	2.0	서북서	295	0.5	1026.3	-	
2021-01-01 04:49:00	37	9.60	32.80	-	-	-	-	2.3	북서	317	0.5	1026.3	-	
2021-01-01 04:50:00	36	9.60	32.80	-	-	-	-	2.9	서북서	296	0.6	1026.1	-	
2021-01-01 04:51:00	36	9.60	32.80	-	-	-	-	2.5	서북서	300	0.6	1026.3	-	
2021-01-01 04:52:00	35	9.60	32.80	-	-	-	-	2.7	북서	312	0.7	1026.1	-	
2021-01-01 04:53:00	35	9.60	32.80	-	-	-	-	2.4	북서	312	0.7	1026.1	-	
2021-01-01 04:54:00	35	9.60	32.80	-	-	-	-	1.7	북서	306	0.8	1026.1	-	
2021-01-01 04:55:00	35	9.60	32.80	-	-	-	-	2.0	북서	307	0.9	1026.1	-	
2021-01-01 04:56:00	36	9.60	32.80	-	-	-	-	2.0	서북서	299	0.9	1026.1	-	
2021-01-01 04:57:00	35	9.60	32.80	-	-	-	-	2.3	북서	318	0.8	1026.1	-	
2021-01-01 04:58:00	35	9.60	32.80	-	-	-	-	2.9	서북서	301	0.8	1026.1	-	
2021-01-01 04:59:00	36	9.60	32.80	-	-	-	-	2.4	북서	310	0.8	1026.1	-	
2021-01-01 05:00:00	35	9.60	32.80	-	-	-	-	2.3	북북서	327	0.9	1026.1	-	
2021-01-01 05:01:00	35	9.60	32.80	-	-	-	-	2.8	북북서	335	0.9	1026.1	-	
2021-01-01 05:02:00	35	9.60	32.80	-	-	-	-	2.3	북서	324	1.0	1026.1	-	
2021-01-01 05:03:00	35	9.60	32.80	-	-	-	-	2.1	북북서	346	0.9	1026.1	-	
2021-01-01 05:04:00	35	9.60	32.80	-	-	-	-	2.4	북서	319	0.9	1026.1	-	
2021-01-01 05:05:00	35	9.60	32.80	-	-	-	-	2.7	북	353	0.8	1026.1	-	
2021-01-01 05:06:00	35	9.60	32.80	-	-	-	-	3.0	북	357	0.8	1026.1	-	
2021-01-01 05:07:00	33	9.60	32.80	-	-	-	-	2.8	북	354	0.8	1026.1	-	
2021-01-01 05:08:00	33	9.60	32.80	-	-	-	-	2.7	북	356	0.7	1026.1	-	
2021-01-01 05:09:00	34	9.60	32.80	-	-	-	-	2.4	북	351	0.7	1026.1	-	
2021-01-01 05:10:00	33	9.60	32.80	-	-	-	-	2.3	북	352	0.8	1026.1	-	
2021-01-01 05:11:00	33	9.60	32.80	-	-	-	-	2.7	북	4	0.9	1026.1	-	
2021-01-01 05:12:00	32	9.60	32.80	-	-	-	-	2.4	북서	308	0.8	1026.1	-	
2021-01-01 05:13:00	32	9.60	32.80	-	-	-	-	2.6	서	274	0.8	1026.1	-	
2021-01-01 05:14:00	32	9.60	32.80	-	-	-	-	2.1	서	265	0.9	1026.3	-	
2021-01-01 05:15:00	32	9.60	32.80	-	-	-	-	2.3	서북서	300	0.9	1026.1	-	
2021-01-01 05:16:00	31	9.60	32.80	-	-	-	-	3.8	북서	307	1.0	1026.3	-	
2021-01-01 05:17:00	31	9.60	32.80	-	-	-	-	3.0	북서	316	0.9	1026.3	-	
2021-01-01 05:18:00	31	9.60	32.80	-	-	-	-	2.5	북서	315	0.8	1026.3	-	
2021-01-01 05:19:00	31	9.60	32.80	-	-	-	-	2.4	북서	321	1.0	1026.3	-	
2021-01-01 05:20:00	31	9.60	32.80	-	-	-	-	3.3	북북서	333	1.0	1026.3	-	
2021-01-01 05:21:00	31	9.60	32.80	-	-	-	-	3.1	북서	312	0.9	1026.3	-	
2021-01-01 05:22:00	31	9.60	32.80	-	-	-	-	2.7	북서	309	0.9	1026.3	-	
2021-01-01 05:23:00	31	9.60	32.80	-	-	-	-	3.1	북서	312	0.8	1026.3	-	
2021-01-01 05:24:00	31	9.60	32.80	-	-	-	-	2.4	북서	313	0.9	1026.3	-	
2021-01-01 05:25:00	31	9.60	32.80	-	-	-	-	3.4	북서	325	0.7	1026.3	-	
2021-01-01 05:26:00	31	9.60	32.80	-	-	-	-	2.5	북서	314	0.8	1026.3	-	
2021-01-01 05:27:00	32	9.60	32.80	-	-	-	-	3.1	북서	305	0.8	1026.3	-	
2021-01-01 05:28:00	32	9.60	32.80	-	-	-	-	2.4	북서	311	0.9	1026.3	-	
2021-01-01 05:29:00	32	9.60	32.80	-	-	-	-	2.3	북서	314	0.9	1026.3	-	
2021-01-01 05:30:00	32	9.60	32.80	-	-	-	-	2.0	서북서	283	0.8	1026.5	-	
2021-01-01 05:31:00	32	9.60	32.80	-	-	-	-	2.1	서	270	0.7	1026.5	-	
2021-01-01 05:32:00	32	9.60	32.80	-	-	-	-	1.9	북서	315	0.7	1026.5	-	
2021-01-01 05:33:00	32	9.60	32.80	-	-	-	-	2.0	서북서	295	0.7	1026.5	-	
2021-01-01 05:34:00	32	9.60	32.80	-	-	-	-	2.0	서북서	285	0.6	1026.5	-	
2021-01-01 05:35:00	32	9.60	32.80	-	-	-	-	1.7	서	279	0.6	1026.5	-	
2021-01-01 05:36:00	32	9.60	32.80	-	-	-	-	1.3	서북서	283	0.6	1026.5	-	
2021-01-01 05:37:00	32	9.60	32.80	-	-	-	-	1.2	서북서	285	0.5	1026.5	-	
2021-01-01 05:38:00	31	9.60	32.80	-	-	-	-	1.0	서북서	283	0.4	1026.5	-	
2021-01-01 05:39:00	31	9.60	32.80	-	-	-	-	1.3	서	280	0.4	1026.5	-	
2021-01-01 05:40:00	31	9.60	32.80	-	-	-	-	1.7	서남서	257	0.3	1026.5	-	
2021-01-01 05:41:00	32	9.60	32.80	-	-	-	-	1.6	서남서	258	0.2	1026.5	-	
2021-01-01 05:42:00	32	9.60	32.80	-	-	-	-	1.6	서	271	0.2	1026.5	-	
2021-01-01 05:43:00	32	9.60	32.80	-	-	-	-	1.0	서북서	285	0.2	1026.5	-	
2021-01-01 05:44:00	32	9.60	32.80	-	-	-	-	1.2	서북서	284	0.1	1026.5	-	
2021-01-01 05:45:00	32	9.60	32.80	-	-	-	-	1.4	서	275	0.0	1026.5	-	
2021-01-01 05:46:00	32	9.60	32.80	-	-	-	-	1.6	서남서	248	0.0	1026.5	-	
2021-01-01 05:47:00	32	9.60	32.80	-	-	-	-	1.4	서남서	242	0.0	1026.5	-	
2021-01-01 05:48:00	33	9.60	32.80	-	-	-	-	1.3	서남서	242	0.0	1026.5	-	
2021-01-01 05:49:00	33	9.60	32.80	-	-	-	-	1.1	서남서	242	0.0	1026.5	-	
2021-01-01 05:50:00	34	9.60	32.80	-	-	-	-	1.0	남서	236	0.0	1026.5	-	
2021-01-01 05:51:00	34	9.60	32.80	-	-	-	-	0.7	남서	236	0.0	1026.5	-	
2021-01-01 05:52:00	34	9.60	32.80	-	-	-	-	0.4	남서	236	-0.1	1026.5	-	
2021-01-01 05:53:00	35	9.60	32.80	-	-	-	-	0.4	남서	236	-0.1	1026.5	-	
2021-01-01 05:54:00	35	9.60	32.80	-	-	-	-	0.6	남서	236	-0.1	1026.5	-	
2021-01-01 05:55:00	35	9.60	32.80	-	-	-	-	0.2	남서	236	-0.1	1026.5	-	
2021-01-01 05:56:00	36	9.60	32.80	-	-	-	-	0.6	남서	236	-0.2	1026.5	-	
2021-01-01 05:57:00	36	9.60	32.80	-	-	-	-	0.6	남서	236	-0.2	1026.5	-	
2021-01-01 05:58:00	37	9.60	32.80	-	-	-	-	0.6	남서	236	-0.2	1026.5	-	
2021-01-01 05:59:00	37	9.60	32.80	-	-	-	-	0.6	남서	236	-0.2	1026.5	-	
2021-01-01 06:00:00	37	9.60	32.80	-	-	-	-	0.7	남서	236	-0.2	1026.5	-	
2021-01-01 06:01:00	38	9.60	32.80	-	-	-	-	1.2	남서	236	-0.1	1026.3	-	
2021-01-01 06:02:00	38	9.60	32.80	-	-	-	-	1.0	남서	236	-0.2	1026.3	-	
2021-01-01 06:03:00	38	9.60	32.80	-	-	-	-	1.0	남서	236	-0.2	1026.3	-	
2021-01-01 06:04:00	38	9.60	32.80	-	-	-	-	0.5	남서	236	-0.2	1026.3	-	
2021-01-01 06:05:00	38	9.60	32.80	-	-	-	-	0.6	남서	236	-0.2	1026.3	-	
2021-01-01 06:06:00	40	9.50	32.90	-	-	-	-	1.0	남	188	-0.3	1026.3	-	
2021-01-01 06:07:00	41	9.50	32.90	-	-	-	-	1.0	남	177	-0.4	1026.5	-	
2021-01-01 06:08:00	41	9.50	32.90	-	-	-	-	0.6	남남동	157	-0.4	1026.5	-	
2021-01-01 06:09:00	41	9.50	32.90	-	-	-	-	0.3	남남동	157	-0.4	1026.5	-	
2021-01-01 06:10:00	41	9.50	32.90	-	-	-	-	0.8	남남동	159	-0.5	1026.5	-	
2021-01-01 06:11:00	43	9.50	32.90	-	-	-	-	1.3	남남동	162	-0.5	1026.5	-	
2021-01-01 06:12:00	44	9.50	32.90	-	-	-	-	1.0	남남동	165	-0.5	1026.6	-	
2021-01-01 06:13:00	44	9.50	32.90	-	-	-	-	0.0	남남동	166	-0.5	1026.6	-	
2021-01-01 06:14:00	44	9.50	32.90	-	-	-	-	0.3	남남동	166	-0.5	1026.6	-	
2021-01-01 06:15:00	45	9.50	32.90	-	-	-	-	0.3	남남동	166	-0.6	1026.6	-	
2021-01-01 06:16:00	47	9.50	32.90	-	-	-	-	0.8	남남동	166	-0.6	1026.5	-	
2021-01-01 06:17:00	47	9.50	32.90	-	-	-	-	0.8	남남동	166	-0.5	1026.5	-	
2021-01-01 06:18:00	47	9.50	32.90	-	-	-	-	0.6	남남동	166	-0.5	1026.5	-	
2021-01-01 06:19:00	47	9.50	32.90	-	-	-	-	0.9	남남동	166	-0.5	1026.5	-	
2021-01-01 06:20:00	48	9.50	32.90	-	-	-	-	0.8	남	175	-0.4	1026.6	-	
2021-01-01 06:21:00	49	9.50	32.90	-	-	-	-	1.0	남남서	193	-0.3	1026.5	-	
2021-01-01 06:22:00	49	9.50	32.90	-	-	-	-	1.0	남서	219	-0.2	1026.5	-	
2021-01-01 06:23:00	50	9.50	32.90	-	-	-	-	0.6	남서	220	-0.1	1026.5	-	
2021-01-01 06:24:00	50	9.50	32.90	-	-	-	-	0.9	남서	220	-0.1	1026.5	-	
2021-01-01 06:25:00	50	9.50	32.90	-	-	-	-	0.6	남서	220	-0.1	1026.5	-	
2021-01-01 06:26:00	51	9.50	32.90	-	-	-	-	0.7	남서	218	-0.1	1026.3	-	
2021-01-01 06:27:00	52	9.50	32.90	-	-	-	-	0.6	남서	218	-0.1	1026.5	-	
2021-01-01 06:28:00	53	9.50	32.90	-	-	-	-	0.6	남서	218	-0.1	1026.5	-	
2021-01-01 06:29:00	53	9.50	32.90	-	-	-	-	0.7	남서	218	-0.1	1026.5	-	
2021-01-01 06:30:00	54	9.50	32.90	-	-	-	-	0.5	남서	218	-0.1	1026.6	-	
2021-01-01 06:31:00	56	9.50	32.90	-	-	-	-	0.5	남서	218	0.0	1026.6	-	
2021-01-01 06:32:00	57	9.50	32.90	-	-	-	-	0.6	남서	218	0.0	1026.6	-	
2021-01-01 06:33:00	57	9.50	32.90	-	-	-	-	0.6	남서	218	0.0	1026.6	-	
2021-01-01 06:34:00	58	9.50	32.90	-	-	-	-	0.9	남서	218	0.1	1026.6	-	
2021-01-01 06:35:00	58	9.50	32.90	-	-	-	-	1.1	남서	218	0.2	1026.6	-	
2021-01-01 06:36:00	59	9.50	32.90	-	-	-	-	0.7	서남서	242	0.2	1026.6	-	
2021-01-01 06:37:00	60	9.50	32.90	-	-	-	-	1.1	서남서	242	0.2	1026.6	-	
2021-01-01 06:38:00	61	9.50	32.90	-	-	-	-	1.3	서남서	241	0.2	1026.6	-	
2021-01-01 06:39:00	63	9.50	32.90	-	-	-	-	1.3	서남서	239	0.2	1026.6	-	
2021-01-01 06:40:00	63	9.50	32.90	-	-	-	-	0.9	서남서	238	0.2	1026.6	-	
2021-01-01 06:41:00	65	9.50	32.90	-	-	-	-	0.9	서남서	238	0.2	1026.6	-	
2021-01-01 06:42:00	66	9.50	32.90	-	-	-	-	0.6	서남서	238	0.1	1026.6	-	
2021-01-01 06:43:00	67	9.50	32.90	-	-	-	-	0.6	서남서	238	0.1	1026.6	-	
2021-01-01 06:44:00	68	9.50	32.90	-	-	-	-	0.5	서남서	238	0.1	1026.6	-	
2021-01-01 06:45:00	68	9.50	32.90	-	-	-	-	0.2	서남서	238	0.1	1026.6	-	
2021-01-01 06:46:00	69	9.50	32.90	-	-	-	-	0.0	서남서	238	0.1	1026.6	-	
2021-01-01 06:47:00	70	9.50	32.90	-	-	-	-	0.0	서남서	238	0.1	1026.6	-	
2021-01-01 06:48:00	72	9.50	32.90	-	-	-	-	0.1	서남서	238	0.1	1026.6	-	
2021-01-01 06:49:00	73	9.50	32.90	-	-	-	-	0.1	서남서	238	0.1	1026.6	-	
2021-01-01 06:50:00	73	9.50	32.90	-	-	-	-	0.2	서남서	238	0.1	1026.6	-	
2021-01-01 06:51:00	74	9.50	32.90	-	-	-	-	0.2	서남서	238	0.1	1026.6	-	
2021-01-01 06:52:00	76	9.50	32.90	-	-	-	-	0.7	서남서	248	0.1	1026.6	-	
2021-01-01 06:53:00	77	9.50	32.90	-	-	-	-	1.2	서	259	0.2	1026.5	-	
2021-01-01 06:54:00	78	9.50	32.90	-	-	-	-	1.7	서	267	0.3	1026.5	-	
2021-01-01 06:55:00	78	9.50	32.90	-	-	-	-	1.6	서	261	0.3	1026.6	-	
2021-01-01 06:56:00	80	9.50	32.90	-	-	-	-	1.3	서	266	0.3	1026.6	-	
2021-01-01 06:57:00	82	9.50	32.90	-	-	-	-	1.4	서	266	0.3	1026.6	-	
2021-01-01 06:58:00	83	9.50	32.90	-	-	-	-	1.5	서	266	0.3	1026.6	-	
2021-01-01 06:59:00	84	9.50	32.90	-	-	-	-	1.3	서	266	0.3	1026.6	-	
2021-01-01 07:00:00	84	9.50	32.90	-	-	-	-	1.4	서	266	0.3	1026.6	-	
2021-01-01 07:01:00	85	9.50	32.90	-	-	-	-	1.5	서	265	0.3	1026.5	-	
2021-01-01 07:02:00	87	9.50	32.90	-	-	-	-	1.7	서남서	253	0.3	1026.6	-	
2021-01-01 07:03:00	87	9.50	32.80	-	-	-	-	1.3	서남서	253	0.3	1026.6	-	
2021-01-01 07:04:00	88	9.50	32.80	-	-	-	-	1.3	서남서	252	0.3	1026.5	-	
2021-01-01 07:05:00	88	9.50	32.90	-	-	-	-	1.4	서남서	251	0.3	1026.5	-	
2021-01-01 07:06:00	90	9.50	32.90	-	-	-	-	1.3	서남서	250	0.3	1026.5	-	
2021-01-01 07:07:00	92	9.50	32.80	-	-	-	-	1.4	서남서	249	0.3	1026.5	-	
2021-01-01 07:08:00	94	9.50	32.80	-	-	-	-	1.4	서남서	249	0.3	1026.5	-	
2021-01-01 07:09:00	93	9.50	32.80	-	-	-	-	1.3	서남서	249	0.3	1026.6	-	
2021-01-01 07:10:00	93	9.50	32.80	-	-	-	-	1.2	서남서	249	0.3	1026.6	-	
2021-01-01 07:11:00	95	9.50	32.80	-	-	-	-	1.0	서남서	249	0.3	1026.6	-	
2021-01-01 07:12:00	97	9.50	32.80	-	-	-	-	0.2	서남서	249	0.3	1026.6	-	
2021-01-01 07:13:00	99	9.50	32.80	-	-	-	-	0.3	서남서	249	0.3	1026.6	-	
2021-01-01 07:14:00	101	9.50	32.80	-	-	-	-	0.7	서남서	249	0.2	1026.6	-	
2021-01-01 07:15:00	101	9.50	32.80	-	-	-	-	0.8	서남서	249	0.1	1026.6	-	
2021-01-01 07:16:00	102	9.50	32.80	-	-	-	-	0.7	서남서	249	0.0	1026.6	-	
2021-01-01 07:17:00	105	9.50	32.80	-	-	-	-	0.8	서남서	249	0.0	1026.6	-	
2021-01-01 07:18:00	106	9.50	32.80	-	-	-	-	0.7	서남서	249	0.0	1026.6	-	
2021-01-01 07:19:00	107	9.50	32.80	-	-	-	-	0.8	서남서	249	-0.1	1026.6	-	
2021-01-01 07:20:00	107	9.50	32.80	-	-	-	-	0.6	서남서	249	0.0	1026.6	-	
2021-01-01 07:21:00	108	9.50	32.80	-	-	-	-	0.8	서남서	249	0.0	1026.6	-	
2021-01-01 07:22:00	110	9.50	32.80	-	-	-	-	0.9	서남서	249	0.0	1026.5	-	
2021-01-01 07:23:00	112	9.50	32.80	-	-	-	-	1.0	서남서	249	0.1	1026.5	-	
2021-01-01 07:24:00	113	9.50	32.80	-	-	-	-	0.8	서남서	249	0.1	1026.5	-	
2021-01-01 07:25:00	113	9.50	32.80	-	-	-	-	0.6	서남서	249	0.2	1026.5	-	
2021-01-01 07:26:00	115	9.50	32.80	-	-	-	-	0.7	서남서	249	0.1	1026.5	-	
2021-01-01 07:27:00	118	9.50	32.80	-	-	-	-	0.6	서남서	249	0.0	1026.5	-	
2021-01-01 07:28:00	119	9.50	32.80	-	-	-	-	0.7	서남서	249	0.0	1026.6	-	
2021-01-01 07:29:00	121	9.50	32.80	-	-	-	-	0.4	서남서	249	0.0	1026.6	-	
2021-01-01 07:30:00	121	9.50	32.80	-	-	-	-	0.3	서남서	249	0.0	1026.5	-	
2021-01-01 07:31:00	122	9.50	32.80	-	-	-	-	0.4	서남서	249	0.0	1026.5	-	
2021-01-01 07:32:00	124	9.50	32.80	-	-	-	-	0.6	서남서	249	0.0	1026.5	-	
2021-01-01 07:33:00	127	9.50	32.80	-	-	-	-	0.7	서남서	249	0.0	1026.5	-	
2021-01-01 07:34:00	128	9.50	32.80	-	-	-	-	0.9	서남서	249	0.0	1026.5	-	
2021-01-01 07:35:00	128	9.50	32.80	-	-	-	-	0.7	서남서	249	0.0	1026.5	-	
2021-01-01 07:36:00	128	9.50	32.80	-	-	-	-	0.3	서남서	249	0.0	1026.5	-	
2021-01-01 07:37:00	130	9.50	32.80	-	-	-	-	0.6	서남서	249	-0.1	1026.5	-	
2021-01-01 07:38:00	131	9.50	32.80	-	-	-	-	0.6	서남서	249	-0.1	1026.5	-	
2021-01-01 07:39:00	133	9.50	32.80	-	-	-	-	0.8	서남서	249	-0.1	1026.5	-	
2021-01-01 07:40:00	133	9.50	32.80	-	-	-	-	0.6	서남서	249	0.0	1026.5	-	
2021-01-01 07:41:00	134	9.50	32.80	-	-	-	-	0.2	서남서	249	0.0	1026.5	-	
2021-01-01 07:42:00	138	9.50	32.80	-	-	-	-	0.6	서남서	249	0.0	1026.5	-	
2021-01-01 07:43:00	138	9.50	32.80	-	-	-	-	0.6	서남서	249	0.0	1026.5	-	
2021-01-01 07:44:00	139	9.50	32.80	-	-	-	-	0.8	서남서	249	0.0	1026.5	-	
2021-01-01 07:45:00	139	9.50	32.80	-	-	-	-	0.6	서남서	249	0.1	1026.5	-	
2021-01-01 07:46:00	141	9.50	32.80	-	-	-	-	1.1	서남서	249	0.1	1026.5	-	
2021-01-01 07:47:00	143	9.50	32.80	-	-	-	-	0.4	서남서	249	0.2	1026.3	-	
2021-01-01 07:48:00	145	9.50	32.80	-	-	-	-	0.3	서남서	249	0.2	1026.3	-	
2021-01-01 07:49:00	147	9.50	32.80	-	-	-	-	0.3	서남서	249	0.2	1026.3	-	
2021-01-01 07:50:00	147	9.50	32.80	-	-	-	-	0.3	서남서	249	0.2	1026.3	-	
2021-01-01 07:51:00	147	9.50	32.80	-	-	-	-	0.3	서남서	249	0.2	1026.5	-	
2021-01-01 07:52:00	149	9.50	32.80	-	-	-	-	1.0	서남서	249	0.3	1026.5	-	
2021-01-01 07:53:00	151	9.50	32.80	-	-	-	-	0.7	서남서	249	0.3	1026.5	-	
2021-01-01 07:54:00	151	9.50	32.80	-	-	-	-	0.5	서남서	249	0.3	1026.5	-	
2021-01-01 07:55:00	153	9.50	32.80	-	-	-	-	0.0	서남서	249	0.3	1026.5	-	
2021-01-01 07:56:00	153	9.50	32.80	-	-	-	-	0.3	서남서	249	0.3	1026.5	-	
2021-01-01 07:57:00	157	9.50	32.80	-	-	-	-	0.4	서남서	249	0.3	1026.5	-	
2021-01-01 07:58:00	158	9.50	32.80	-	-	-	-	0.1	서남서	249	0.3	1026.5	-	
2021-01-01 07:59:00	159	9.50	32.80	-	-	-	-	0.5	서남서	249	0.2	1026.5	-	
2021-01-01 08:00:00	161	9.50	32.80	-	-	-	-	0.6	서남서	249	0.2	1026.5	-	
2021-01-01 08:01:00	161	9.50	32.80	-	-	-	-	0.3	서남서	249	0.2	1026.5	-	
2021-01-01 08:02:00	164	9.50	32.80	-	-	-	-	0.6	서남서	249	0.3	1026.5	-	
2021-01-01 08:03:00	166	9.50	32.80	-	-	-	-	0.4	서남서	249	0.3	1026.5	-	
2021-01-01 08:04:00	167	9.50	32.80	-	-	-	-	0.6	서남서	249	0.3	1026.5	-	
2021-01-01 08:05:00	168	9.50	32.80	-	-	-	-	0.3	서남서	249	0.3	1026.5	-	
2021-01-01 08:06:00	168	9.50	32.80	-	-	-	-	0.0	서남서	249	0.3	1026.5	-	
2021-01-01 08:07:00	169	9.50	32.80	-	-	-	-	0.0	서남서	249	0.3	1026.5	-	
2021-01-01 08:08:00	173	9.50	32.80	-	-	-	-	0.1	서남서	249	0.3	1026.5	-	
2021-01-01 08:09:00	174	9.50	32.80	-	-	-	-	0.3	서남서	249	0.3	1026.5	-	
2021-01-01 08:10:00	175	9.50	32.80	-	-	-	-	0.4	서남서	249	0.3	1026.5	-	
2021-01-01 08:11:00	175	9.50	32.80	-	-	-	-	0.3	서남서	249	0.3	1026.5	-	
2021-01-01 08:12:00	177	9.50	32.80	-	-	-	-	0.2	서남서	249	0.3	1026.5	-	
2021-01-01 08:13:00	180	9.50	32.80	-	-	-	-	0.2	서남서	249	0.3	1026.5	-	
2021-01-01 08:14:00	181	9.50	32.80	-	-	-	-	0.5	서남서	249	0.3	1026.5	-	
2021-01-01 08:15:00	183	9.50	32.80	-	-	-	-	0.6	서남서	249	0.4	1026.5	-	
2021-01-01 08:16:00	183	9.50	32.80	-	-	-	-	0.5	서남서	249	0.4	1026.6	-	
2021-01-01 08:17:00	183	9.50	32.80	-	-	-	-	0.4	서남서	249	0.4	1026.6	-	
2021-01-01 08:18:00	186	9.50	32.80	-	-	-	-	0.6	서남서	249	0.3	1026.6	-	
2021-01-01 08:19:00	187	9.50	32.80	-	-	-	-	0.7	서남서	249	0.3	1026.6	-	
2021-01-01 08:20:00	189	9.50	32.80	-	-	-	-	0.6	서남서	249	0.2	1026.6	-	
2021-01-01 08:21:00	189	9.50	32.80	-	-	-	-	0.5	서남서	249	0.1	1026.6	-	
2021-01-01 08:22:00	190	9.50	32.80	-	-	-	-	0.3	서남서	249	0.1	1026.6	-	
2021-01-01 08:23:00	193	9.50	32.80	-	-	-	-	0.8	서남서	249	0.0	1026.6	-	
2021-01-01 08:24:00	194	9.50	32.80	-	-	-	-	0.8	서남서	249	0.0	1026.6	-	
2021-01-01 08:25:00	195	9.50	32.80	-	-	-	-	0.9	서남서	249	0.1	1026.6	-	
2021-01-01 08:26:00	195	9.50	32.80	-	-	-	-	0.6	서남서	249	0.1	1026.6	-	
2021-01-01 08:27:00	197	9.50	32.80	-	-	-	-	0.3	서남서	249	0.2	1026.6	-	
2021-01-01 08:28:00	200	9.50	32.80	-	-	-	-	0.0	서남서	249	0.2	1026.6	-	
2021-01-01 08:29:00	202	9.50	32.80	-	-	-	-	0.0	서남서	249	0.2	1026.6	-	
2021-01-01 08:30:00	203	9.50	32.80	-	-	-	-	0.0	서남서	249	0.3	1026.6	-	
2021-01-01 08:31:00	203	9.50	32.80	-	-	-	-	0.0	서남서	249	0.3	1026.8	-	
2021-01-01 08:32:00	204	9.50	32.80	-	-	-	-	0.3	서남서	249	0.3	1026.8	-	
2021-01-01 08:33:00	208	9.50	32.80	-	-	-	-	0.6	서남서	249	0.3	1026.8	-	
2021-01-01 08:34:00	210	9.50	32.80	-	-	-	-	0.6	서남서	249	0.4	1026.8	-	
2021-01-01 08:35:00	210	9.50	32.80	-	-	-	-	0.4	서남서	249	0.5	1026.8	-	
2021-01-01 08:36:00	210	9.50	32.80	-	-	-	-	0.3	서남서	249	0.6	1026.8	-	
2021-01-01 08:37:00	212	9.50	32.80	-	-	-	-	0.3	서남서	249	0.6	1026.8	-	
2021-01-01 08:38:00	215	9.50	32.80	-	-	-	-	0.1	서남서	249	0.7	1026.6	-	
2021-01-01 08:39:00	217	9.50	32.80	-	-	-	-	0.0	서남서	249	0.8	1026.6	-	
2021-01-01 08:40:00	217	9.50	32.80	-	-	-	-	0.0	서남서	249	0.8	1026.8	-	
2021-01-01 08:41:00	217	9.50	32.80	-	-	-	-	0.0	서남서	249	0.8	1026.8	-	
2021-01-01 08:42:00	219	9.50	32.80	-	-	-	-	0.3	서남서	249	0.9	1026.8	-	
2021-01-01 08:43:00	221	9.50	32.80	-	-	-	-	1.3	북	352	1.0	1026.8	-	
2021-01-01 08:44:00	223	9.50	32.80	-	-	-	-	0.8	북	351	1.0	1026.8	-	
